REPORT_DISTRICT,REPORT_DISTNAME,REPORT_CHARTER_STATUS,BLANK_COLUMN,DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS,CTE_HOURS,CTE_AVG,ALL_STUDENTS,ALL_HOURS,ALL_AVG
,,,,108907,13029400,LAW ENFORCEMENT II,-999,-999,3.0,-999,-999,3.0
,,,,108907,13029500,FORENSIC SCIENCE,-999,36,-999.0,-999,36,-999.0
,,,,108907,13029600,COURT SYS & PRACTICES,-999,-999,3.0,-999,-999,3.0
,,,,108907,13036400,ADVANCED BIOTECHNOLOGY,-999,-999,4.0,-999,-999,4.0
,,,,108907,13036500,ENG DESIGN & PRESENTATION,13,60,4.6,13,60,4.6
,,,,108907,13036700,ENGINEERING MATHEMATICS,-999,26,-999.0,-999,26,-999.0
,,,,108907,13036800,ELECTRONICS,-999,16,-999.0,-999,16,-999.0
,,,,108907,13037300,ENG DESIGN & PROB SOLVING,-999,26,-999.0,-999,26,-999.0
,,,,108907,13039300,"ENERGY, PWR, & TRANS SYS",-999,16,-999.0,-999,16,-999.0
,,,,108907,A3220100,AP ENGLISH LANGUAGE AND COMP,20,117,5.9,20,117,5.9
,,,,108907,A3220200,AP ENGLISH LITERATURE AND COMP,33,195,5.9,34,201,5.9
Total,,,,108907,,,847,"3,486",4.1,980,"3,995",4.1
,,,,108907,,,,,,,,
108908,MISSION CISD,TRADITIONAL ISD/CSD,,108908,03010200,BIOLOGY (BIO),36,335,9.3,36,335,9.3
,,,,108908,03040000,CHEMISTRY (CHEM),-999,-999,4.0,-999,-999,4.0
,,,,108908,03101100,PRECALCULUS (PRE CALC),95,861,9.1,107,964,9.0
,,,,108908,03220300,ENGLISH III (ENG 3),221,"2,004",9.1,231,"2,096",9.1
,,,,108908,03220400,ENGLISH IV (ENG 4),124,"1,200",9.7,125,"1,210",9.7
,,,,108908,03241400,COMMUNICATION APPLICATIONS,35,105,3.0,37,111,3.0
,,,,108908,03330100,UNITED STATES GOVERNMENT (GOVT,38,192,5.1,39,195,5.0
,,,,108908,03340100,US HISTORY STUDIES SINCE 1877,-999,12,-999.0,-999,12,-999.0
,,,,108908,03350100,PSYCHOLOGY (PSYCH),-999,-999,3.0,-999,-999,3.0
,,,,108908,03380002,SPEC TOPIC IN SOC STUD (1ST),10,30,3.0,10,30,3.0
,,,,108908,03380022,SPEC TOPIC IN SOC STUD (2ND),-999,24,-999.0,-999,24,-999.0
,,,,108908,03500500,ART II DRAWING (ART2DRAW),,0,,-999,-999,3.0
,,,,108908,03501700,ART III HISTORY (ART3HIST),14,85,6.1,22,130,5.9
,,,,108908,03580140,FUNDAMENTALS OF COMP SCIENCE,49,147,3.0,64,192,3.0
,,,,108908,13004700,ADV ARCHITECTURAL DESIGN,-999,40,-999.0,-999,40,-999.0
,,,,108908,13005600,ELECTRICAL TECHNOLOGY,-999,10,-999.0,-999,10,-999.0
,,,,108908,13005700,ADV ELECTRICAL TECHNOLOGY,-999,22,-999.0,-999,22,-999.0
,,,,108908,13005800,HVAC & REFRIGERATION TECH,-999,-999,5.0,-999,-999,5.0
,,,,108908,13008900,ADV GRAPHIC DESIGN & ILLUST,35,330,9.4,35,330,9.4
,,,,108908,13011500,BUSIN INFO MGT II,129,"1,193",9.2,168,"1,583",9.4
,,,,108908,13012100,BUSINESS MANAGEMENT,19,180,9.5,19,180,9.5
,,,,108908,13016600,ACCOUNTING I,10,95,9.5,10,95,9.5
,,,,108908,13020500,PRACTICUM HEALTH SCIENCE,47,440,9.4,47,440,9.4
,,,,108908,13020600,ANATOMY & PHYSIOLOGY,-999,12,-999.0,-999,12,-999.0
,,,,108908,13027300,COMPUTER MAINTENANCE,-999,45,-999.0,-999,45,-999.0
,,,,108908,13027400,TELECOMM & NETWORKING,-999,70,-999.0,-999,70,-999.0
,,,,108908,13027800,DIGITAL & INTERACTIVE MEDIA,100,969,9.7,100,969,9.7
,,,,108908,13032200,PRINCIPLES OF MANUFACTURING,-999,30,-999.0,-999,30,-999.0
,,,,108908,13032600,ADV PRECISION METAL MANUF,11,100,9.1,11,100,9.1
,,,,108908,13032700,FLEXIBLE MANUFACTURING,-999,70,-999.0,-999,70,-999.0
,,,,108908,13034700,MARKETING DYNAMICS,17,165,9.7,17,165,9.7
,,,,108908,13039200,"PRINC OF TRANS, DISTR & LOGIST",11,88,8.0,11,88,8.0
,,,,108908,13039300,"ENERGY, PWR, & TRANS SYS",39,117,3.0,39,117,3.0
,,,,108908,13039900,ADV COLLIS REPAIR & REFINISH,12,98,8.2,12,98,8.2
,,,,108908,A3050004,AP PHYSICS 2,-999,-999,4.0,-999,-999,4.0
,,,,108908,A3100101,AP CALCULUS AB,-999,-999,4.0,-999,-999,4.0
,,,,108908,A3220200,AP ENGLISH LITERATURE AND COMP,30,165,5.5,31,171,5.5
Total,,,,108908,,,"1,140","9,265",8.1,"1,230","9,968",8.1
,,,,108908,,,,,,,,
108909,PHARR-SAN JUAN-ALAMO ISD,TRADITIONAL ISD/CSD,,108909,03010200,BIOLOGY (BIO),-999,-999,4.0,-999,-999,4.0
,,,,108909,03040000,CHEMISTRY (CHEM),21,86,4.1,21,86,4.1
,,,,108909,03100600,ALGEBRA II (ALG2),159,643,4.0,164,663,4.0
,,,,108909,03100700,GEOMETRY (GEOM),-999,-999,4.0,-999,-999,4.0
,,,,108909,03101100,PRECALCULUS (PRE CALC),296,"1,674",5.7,313,"1,786",5.7
,,,,108909,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,3.0,-999,-999,3.0
,,,,108909,03152900,MUSIC I HISTORY (MUS1HIST),224,675,3.0,232,699,3.0
,,,,108909,03220300,ENGLISH III (ENG 3),-999,-999,3.0,-999,-999,3.0
,,,,108909,03220400,ENGLISH IV (ENG 4),-999,-999,3.0,-999,-999,3.0
,,,,108909,03310300,ECONOMICS W/EMPH FREE ENTERPR,36,108,3.0,37,111,3.0
,,,,108909,03330100,UNITED STATES GOVERNMENT (GOVT,99,297,3.0,100,300,3.0
,,,,108909,03340100,US HISTORY STUDIES SINCE 1877,-999,12,-999.0,-999,12,-999.0
,,,,108909,03350100,PSYCHOLOGY (PSYCH),53,159,3.0,56,168,3.0
,,,,108909,03370100,SOCIOLOGY (SOC),83,249,3.0,97,291,3.0
,,,,108909,03440300,LANG O/T ENGLISH III - SPANISH,253,"1,098",4.3,267,"1,167",4.4
,,,,108909,03440330,SPANISH FOR SPAN SPEAKERS LVL3,454,"2,193",4.8,525,"2,544",4.8
,,,,108909,03500100,ART I (ART 1),118,354,3.0,133,399,3.0
,,,,108909,03580200,COMPUTER SCIENCE I,162,486,3.0,183,549,3.0
,,,,108909,03580400,DIGITAL DESIGN & MEDIA PRDUCTN,16,81,5.1,16,81,5.1
,,,,108909,03580820,WEB DESIGN,15,81,5.4,15,81,5.4
,,,,108909,13008800,GRAPHIC DESIGN & ILLUSTRATION,16,90,5.6,16,90,5.6
,,,,108909,13009000,PRACTICUM GRAPH DESGN & ILLUST,10,60,6.0,10,60,6.0
,,,,108909,13009900,PROFESSIONAL COMMUNICATIONS,452,"1,365",3.0,452,"1,365",3.0
,,,,108909,13011300,TOUCH SYS DATA ENTRY,25,104,4.2,25,104,4.2
,,,,108909,13011400,BUSIN INFO MGT I,240,"1,449",6.0,241,"1,453",6.0
,,,,108909,13011500,BUSIN INFO MGT II,229,"1,674",7.3,230,"1,678",7.3
,,,,108909,13011800,GLOBAL BUSINESS,-999,-999,3.0,-999,-999,3.0
,,,,108909,13012100,BUSINESS MANAGEMENT,22,114,5.2,22,114,5.2
,,,,108909,13012200,PRACTICUM BUSINESS MGT,-999,24,-999.0,-999,24,-999.0
,,,,108909,13014400,INSTR PRACT IN ED & TRAINING,57,171,3.0,57,171,3.0
,,,,108909,13014500,PRACTICUM ED & TRAINING,13,39,3.0,13,39,3.0
,,,,108909,13016600,ACCOUNTING I,61,327,5.4,61,327,5.4
,,,,108909,13016700,ACCOUNTING II,13,78,6.0,13,78,6.0
,,,,108909,13016900,STAT & RISK MGT,11,64,5.8,11,64,5.8
,,,,108909,13020300,MEDICAL TERMINOLOGY,86,264,3.1,86,264,3.1
,,,,108909,13020500,PRACTICUM HEALTH SCIENCE,17,93,5.5,17,93,5.5
,,,,108909,13020600,ANATOMY & PHYSIOLOGY,11,52,4.7,11,52,4.7
,,,,108909,13022600,CULINARY ARTS,60,300,5.0,60,300,5.0
,,,,108909,13027200,PRINCIPLES OF INFO TECH,208,753,3.6,208,753,3.6
,,,,108909,13027300,COMPUTER MAINTENANCE,83,712,8.6,83,712,8.6
,,,,108909,13027500,COMPUTER TECHNICIAN,13,92,7.1,13,92,7.1
,,,,108909,13027800,DIGITAL & INTERACTIVE MEDIA,53,224,4.2,53,224,4.2
,,,,108909,13029300,LAW ENFORCEMENT I,107,543,5.1,107,543,5.1
,,,,108909,13029400,LAW ENFORCEMENT II,46,189,4.1,46,189,4.1
,,,,108909,13029600,COURT SYS & PRACTICES,39,146,3.7,39,146,3.7
,,,,108909,13032200,PRINCIPLES OF MANUFACTURING,16,87,5.4,16,87,5.4
,,,,108909,13032300,WELDING,24,125,5.2,24,125,5.2
,,,,108909,13034700,MARKETING DYNAMICS,24,132,5.5,24,132,5.5
,,,,108909,13034800,PRACTICUM MARKETING DYNAMICS,103,486,4.7,103,486,4.7
,,,,108909,13036500,ENG DESIGN & PRESENTATION,37,141,3.8,37,141,3.8
,,,,108909,13036600,ADV ENG DESIGN & PRESENTATION,13,75,5.8,13,75,5.8
,,,,108909,13039600,AUTOMOTIVE TECHNOLOGY,-999,20,-999.0,-999,20,-999.0
,,,,108909,13039700,ADV AUTOMOTIVE TECHNOLOGY,13,52,4.0,13,52,4.0
,,,,108909,13040400,"PRACTICUM TRANS, DIST & LOG",-999,20,-999.0,-999,20,-999.0
,,,,108909,A3010200,AP BIOLOGY,252,"1,732",6.9,293,"2,012",6.9
,,,,108909,A3040000,AP CHEMISTRY,18,104,5.8,20,112,5.6
,,,,108909,A3050002,AP PHYSICS C,21,164,7.8,22,172,7.8
,,,,108909,A3050003,AP PHYSICS 1,32,248,7.8,38,292,7.7
,,,,108909,A3100102,AP CALCULUS BC,10,72,7.2,16,120,7.5
,,,,108909,A3100200,AP STATISTICS (APSTATS),30,180,6.0,32,196,6.1
,,,,108909,A3220100,AP ENGLISH LANGUAGE AND COMP,451,"2,277",5.0,486,"2,454",5.0
,,,,108909,A3220200,AP ENGLISH LITERATURE AND COMP,224,"1,155",5.2,236,"1,215",5.1
,,,,108909,A3310100,AP MICROECONOMICS,205,615,3.0,214,642,3.0
,,,,108909,A3330100,AP U.S. GOVERNMENT & POLITICS,195,585,3.0,205,615,3.0
,,,,108909,A3340100,AP UNITED STATES HISTORY,479,"2,388",5.0,520,"2,568",4.9
,,,,108909,A3440100,AP LANG OTH THAN ENG LV 4 SPAN,103,477,4.6,106,492,4.6
,,,,108909,IHE11200,SCIENCE-INST OF HIGH ED ENDRSD,19,80,4.2,19,80,4.2
Total,,,,108909,,,"6,160","28,373",4.6,"6,500","30,015",4.6
,,,,108909,,,,,,,,
108910,PROGRESO ISD,TRADITIONAL ISD/CSD,,108910,03010200,BIOLOGY (BIO),-999,12,-999.0,-999,12,-999.0
,,,,108910,03020000,ENVIRONMENTAL SYSTEMS-ENVIRSYS,18,140,7.8,35,272,7.8
,,,,108910,03040000,CHEMISTRY (CHEM),-999,-999,8.0,-999,-999,8.0
,,,,108910,03100600,ALGEBRA II (ALG2),15,60,4.0,22,88,4.0
,,,,108910,03101100,PRECALCULUS (PRE CALC),-999,44,-999.0,11,84,7.6
,,,,108910,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,4.0,-999,-999,4.0
,,,,108910,03102501,INDEP STUDY IN MATH (2ND TIME),-999,-999,4.0,-999,-999,4.0
,,,,108910,03152900,MUSIC I HISTORY (MUS1HIST),-999,27,-999.0,22,66,3.0
,,,,108910,03220300,ENGLISH III (ENG 3),-999,15,-999.0,-999,15,-999.0
,,,,108910,03220400,ENGLISH IV (ENG 4),32,177,5.5,43,237,5.5
,,,,108910,03241400,COMMUNICATION APPLICATIONS,-999,-999,3.0,11,33,3.0
,,,,108910,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,-999,3.0,-999,-999,3.0
,,,,108910,03330100,UNITED STATES GOVERNMENT (GOVT,34,195,5.7,43,249,5.8
,,,,108910,03340100,US HISTORY STUDIES SINCE 1877,15,81,5.4,26,147,5.7
,,,,108910,03350100,PSYCHOLOGY (PSYCH),-999,12,-999.0,-999,15,-999.0
,,,,108910,03370100,SOCIOLOGY (SOC),-999,15,-999.0,-999,15,-999.0
,,,,108910,03380001,SOCIAL STUDIES ADV (1ST TIME),23,69,3.0,33,99,3.0
,,,,108910,03380021,SOCIAL STUDIES ADV (2ND TIME),29,87,3.0,36,108,3.0
,,,,108910,03440110,SPANISH FOR SPAN SPEAKERS LVL1,52,156,3.0,68,204,3.0
,,,,108910,03440200,LANG O/T ENGLISH II - SPANISH,20,60,3.0,34,102,3.0
,,,,108910,03440300,LANG O/T ENGLISH III - SPANISH,16,48,3.0,19,57,3.0
,,,,108910,03580200,COMPUTER SCIENCE I,26,78,3.0,26,78,3.0
,,,,108910,03580300,COMPUTER SCIENCE II (TACS2),-999,-999,3.0,-999,-999,3.0
,,,,108910,13005600,ELECTRICAL TECHNOLOGY,-999,-999,4.0,-999,-999,4.0
,,,,108910,13020300,MEDICAL TERMINOLOGY,20,60,3.0,20,60,3.0
,,,,108910,13020600,ANATOMY & PHYSIOLOGY,-999,20,-999.0,-999,20,-999.0
,,,,108910,13034700,MARKETING DYNAMICS,-999,-999,3.0,-999,-999,3.0
,,,,108910,13036500,ENG DESIGN & PRESENTATION,-999,-999,4.0,-999,-999,4.0
,,,,108910,13036700,ENGINEERING MATHEMATICS,-999,-999,4.0,-999,-999,4.0
,,,,108910,13037300,ENG DESIGN & PROB SOLVING,-999,-999,4.0,-999,-999,4.0
,,,,108910,N1120027,ORGANIC CHEMISTRY (ORGNCHEM),-999,16,-999.0,-999,16,-999.0
,,,,108910,N1302801,DATABASE FUNDAMENTAL (ORACLE),-999,-999,3.5,-999,-999,3.5
Total,,,,108910,,,352,"1,426",4.1,485,"2,025",4.2
,,,,108910,,,,,,,,
108911,SHARYLAND ISD,TRADITIONAL ISD/CSD,,108911,03010200,BIOLOGY (BIO),-999,16,-999.0,-999,16,-999.0
,,,,108911,03040000,CHEMISTRY (CHEM),-999,40,-999.0,-999,40,-999.0
,,,,108911,03050000,PHYSICS (PHYSICS),-999,16,-999.0,-999,16,-999.0
,,,,108911,03101100,PRECALCULUS (PRE CALC),159,"1,256",7.9,181,"1,432",7.9
,,,,108911,03102500,INDEP STUDY IN MATH (1ST TIME),-999,16,-999.0,-999,24,-999.0
,,,,108911,03220300,ENGLISH III (ENG 3),112,"1,227",11.0,130,"1,419",10.9
,,,,108911,03220400,ENGLISH IV (ENG 4),33,195,5.9,34,201,5.9
,,,,108911,03241400,COMMUNICATION APPLICATIONS,-999,-999,4.5,-999,-999,4.5
,,,,108911,03310300,ECONOMICS W/EMPH FREE ENTERPR,126,381,3.0,141,426,3.0
,,,,108911,03330100,UNITED STATES GOVERNMENT (GOVT,126,408,3.2,141,462,3.3
,,,,108911,03340100,US HISTORY STUDIES SINCE 1877,113,"1,263",11.2,130,"1,455",11.2
,,,,108911,03350100,PSYCHOLOGY (PSYCH),76,228,3.0,77,234,3.0
,,,,108911,03440110,SPANISH FOR SPAN SPEAKERS LVL1,,0,,-999,-999,6.0
,,,,108911,03440200,LANG O/T ENGLISH II - SPANISH,13,104,8.0,29,232,8.0
,,,,108911,03440220,SPANISH FOR SPAN SPEAKERS LVL2,-999,30,-999.0,13,78,6.0
,,,,108911,03440330,SPANISH FOR SPAN SPEAKERS LVL3,16,96,6.0,40,240,6.0
,,,,108911,03501700,ART III HISTORY (ART3HIST),90,537,6.0,103,615,6.0
,,,,108911,13011500,BUSIN INFO MGT II,79,471,6.0,79,471,6.0
,,,,108911,13020600,ANATOMY & PHYSIOLOGY,-999,-999,6.0,-999,12,-999.0
,,,,108911,13027300,COMPUTER MAINTENANCE,12,90,7.5,12,90,7.5
,,,,108911,13029400,LAW ENFORCEMENT II,21,123,5.9,21,123,5.9
,,,,108911,13036500,ENG DESIGN & PRESENTATION,13,102,7.8,13,102,7.8
,,,,108911,13036700,ENGINEERING MATHEMATICS,-999,12,-999.0,-999,12,-999.0
,,,,108911,13037500,PRINCIPLES OF ENGINEERING,-999,12,-999.0,-999,12,-999.0
,,,,108911,13039600,AUTOMOTIVE TECHNOLOGY,28,222,7.9,28,222,7.9
,,,,108911,N1290012,TEEN LEADERSHIP,-999,18,-999.0,-999,24,-999.0
,,,,108911,N1303742,INTRO TO ENGIN DESIGN (PLTW),-999,12,-999.0,-999,12,-999.0
Total,,,,108911,,,"1,044","6,896",6.6,"1,197","7,985",6.7
,,,,108911,,,,,,,,
108912,LA JOYA ISD,TRADITIONAL ISD/CSD,,108912,03010205,BIOLOGY,-999,-999,4.0,-999,16,-999.0
,,,,108912,03040000,CHEMISTRY (CHEM),-999,20,-999.0,-999,20,-999.0
,,,,108912,03100600,ALGEBRA II (ALG2),185,795,4.3,188,807,4.3
,,,,108912,03101100,PRECALCULUS (PRE CALC),250,"1,312",5.2,277,"1,470",5.3
,,,,108912,03152700,MUSIC I THEORY (MUS1THY),164,492,3.0,176,528,3.0
,,,,108912,03220307,ENGLISH III,171,942,5.5,188,"1,029",5.5
,,,,108912,03220400,ENGLISH IV (ENG 4),95,525,5.5,114,627,5.5
,,,,108912,03221800,INDEP STUDY/ENGLISH (1ST TIME),26,135,5.2,28,144,5.1
,,,,108912,03240900,PUBLIC SPEAKING I (PUBSPKG1),23,69,3.0,24,72,3.0
,,,,108912,03241400,COMMUNICATION APPLICATIONS,13,39,3.0,13,39,3.0
,,,,108912,03330100,UNITED STATES GOVERNMENT (GOVT,159,729,4.6,174,798,4.6
,,,,108912,03340100,US HISTORY STUDIES SINCE 1877,15,51,3.4,17,57,3.4
,,,,108912,03350100,PSYCHOLOGY (PSYCH),104,327,3.1,109,342,3.1
,,,,108912,03440300,LANG O/T ENGLISH III - SPANISH,291,"1,494",5.1,313,"1,608",5.1
,,,,108912,03500100,ART I (ART 1),77,237,3.1,81,249,3.1
,,,,108912,13009900,PROFESSIONAL COMMUNICATIONS,380,"1,149",3.0,381,"1,152",3.0
,,,,108912,13011500,BUSIN INFO MGT II,46,204,4.4,46,204,4.4
,,,,108912,13014200,PRINC OF ED & TRAINING,86,357,4.2,86,357,4.2
,,,,108912,13020600,ANATOMY & PHYSIOLOGY,-999,-999,4.0,-999,-999,4.0
,,,,108912,13027300,COMPUTER MAINTENANCE,27,181,6.7,27,181,6.7
,,,,108912,13027600,COMPUTER PROGRAMMING,305,955,3.1,306,958,3.1
,,,,108912,13027700,ADV COMPUTER PROGRAMMING,-999,-999,3.0,-999,-999,3.0
,,,,108912,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",24,72,3.0,24,72,3.0
,,,,108912,13029600,COURT SYS & PRACTICES,37,111,3.0,37,111,3.0
,,,,108912,13034700,MARKETING DYNAMICS,17,87,5.1,17,87,5.1
,,,,108912,13036200,CONCEPTS OF ENG & TECH,-999,-999,3.0,-999,-999,3.0
,,,,108912,13036500,ENG DESIGN & PRESENTATION,41,145,3.5,41,145,3.5
,,,,108912,13036600,ADV ENG DESIGN & PRESENTATION,21,114,5.4,21,114,5.4
,,,,108912,13036700,ENGINEERING MATHEMATICS,-999,-999,3.0,-999,-999,3.0
,,,,108912,13037210,SCIENTIFIC RESEARCH & DESGN II,-999,-999,4.0,-999,12,-999.0
,,,,108912,A3010200,AP BIOLOGY,-999,-999,4.0,-999,-999,4.0
,,,,108912,A3040000,AP CHEMISTRY,-999,12,-999.0,-999,12,-999.0
,,,,108912,A3050003,AP PHYSICS 1,-999,-999,4.0,-999,-999,4.0
,,,,108912,A3100101,AP CALCULUS AB,97,388,4.0,107,428,4.0
,,,,108912,A3100102,AP CALCULUS BC,-999,32,-999.0,-999,36,-999.0
,,,,108912,A3100200,AP STATISTICS (APSTATS),39,156,4.0,51,204,4.0
,,,,108912,A3220100,AP ENGLISH LANGUAGE AND COMP,179,933,5.2,181,945,5.2
,,,,108912,A3340100,AP UNITED STATES HISTORY,175,945,5.4,177,957,5.4
,,,,108912,A3500100,AP HISTORY OF ART,30,90,3.0,32,96,3.0
,,,,108912,N1120027,ORGANIC CHEMISTRY (ORGNCHEM),-999,16,-999.0,-999,16,-999.0
Total,,,,108912,,,"3,110","13,161",4.2,"3,274","13,928",4.3
,,,,108912,,,,,,,,
108913,WESLACO ISD,TRADITIONAL ISD/CSD,,108913,03101100,PRECALCULUS (PRE CALC),210,"1,179",5.6,223,"1,254",5.6
,,,,108913,03220300,ENGLISH III (ENG 3),-999,36,-999.0,-999,36,-999.0
,,,,108913,03440300,LANG O/T ENGLISH III - SPANISH,108,597,5.5,117,642,5.5
,,,,108913,13002200,AG MECH & METAL TECH,83,280,3.4,83,280,3.4
,,,,108913,13004600,ARCHITECTURAL DESIGN,-999,48,-999.0,-999,48,-999.0
,,,,108913,13004700,ADV ARCHITECTURAL DESIGN,-999,-999,6.0,-999,-999,6.0
,,,,108913,13008500,AUDIO VIDEO PRODUCTION,-999,18,-999.0,-999,18,-999.0
,,,,108913,13008600,ADV AUDIO VIDEO PRODUCTION,-999,18,-999.0,-999,18,-999.0
,,,,108913,13009900,PROFESSIONAL COMMUNICATIONS,73,219,3.0,73,219,3.0
,,,,108913,13011500,BUSIN INFO MGT II,75,426,5.7,75,426,5.7
,,,,108913,13012100,BUSINESS MANAGEMENT,33,192,5.8,33,192,5.8
,,,,108913,13012200,PRACTICUM BUSINESS MGT,18,105,5.8,18,105,5.8
,,,,108913,13014400,INSTR PRACT IN ED & TRAINING,20,63,3.2,20,63,3.2
,,,,108913,13014500,PRACTICUM ED & TRAINING,-999,-999,4.5,-999,-999,4.5
,,,,108913,13016600,ACCOUNTING I,40,210,5.3,40,210,5.3
,,,,108913,13016700,ACCOUNTING II,16,96,6.0,16,96,6.0
,,,,108913,13020300,MEDICAL TERMINOLOGY,63,189,3.0,63,189,3.0
,,,,108913,13022600,CULINARY ARTS,26,105,4.0,26,105,4.0
,,,,108913,13022700,PRACITCUM CULINARY ARTS,-999,45,-999.0,-999,45,-999.0
,,,,108913,13024500,LIFETIME NUTRIT & WELLNSS,77,231,3.0,77,231,3.0
,,,,108913,13027400,TELECOMM & NETWORKING,19,111,5.8,19,111,5.8
,,,,108913,13027500,COMPUTER TECHNICIAN,13,75,5.8,13,75,5.8
,,,,108913,13027800,DIGITAL & INTERACTIVE MEDIA,12,63,5.3,12,63,5.3
,,,,108913,13032200,PRINCIPLES OF MANUFACTURING,31,124,4.0,31,124,4.0
,,,,108913,13032300,WELDING,80,288,3.6,80,288,3.6
,,,,108913,13032400,ADVANCED WELDING,10,60,6.0,10,60,6.0
,,,,108913,13034200,ADVERTISING & SALES PROMO,-999,18,-999.0,-999,18,-999.0
,,,,108913,13034300,FASHION MARKETING,61,348,5.7,61,348,5.7
,,,,108913,13034400,ENTREPRENEURSHIP,61,339,5.6,61,339,5.6
,,,,108913,13036500,ENG DESIGN & PRESENTATION,-999,24,-999.0,-999,24,-999.0
,,,,108913,13039200,"PRINC OF TRANS, DISTR & LOGIST",17,68,4.0,17,68,4.0
,,,,108913,13039600,AUTOMOTIVE TECHNOLOGY,43,175,4.1,43,175,4.1
,,,,108913,13039700,ADV AUTOMOTIVE TECHNOLOGY,14,66,4.7,14,66,4.7
,,,,108913,13039800,COLLISION REPAIR & REFINISH,-999,33,-999.0,-999,33,-999.0
,,,,108913,13039900,ADV COLLIS REPAIR & REFINISH,-999,33,-999.0,-999,33,-999.0
Total,,,,108913,,,"1,260","5,903",4.7,"1,282","6,023",4.7
,,,,108913,,,,,,,,
108914,LA VILLA ISD,TRADITIONAL ISD/CSD,,108914,03330100,UNITED STATES GOVERNMENT (GOVT,-999,15,-999.0,-999,15,-999.0
,,,,108914,03340100,US HISTORY STUDIES SINCE 1877,-999,-999,4.5,-999,-999,4.5
,,,,108914,03350100,PSYCHOLOGY (PSYCH),-999,-999,1.0,-999,-999,1.0
,,,,108914,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",-999,27,-999.0,-999,27,-999.0
,,,,108914,13029300,LAW ENFORCEMENT I,-999,27,-999.0,-999,27,-999.0
,,,,108914,13029500,FORENSIC SCIENCE,20,60,3.0,20,60,3.0
,,,,108914,13029700,CORRECTIONAL SERVICES,10,30,3.0,10,30,3.0
,,,,108914,PES00055,INDIVIDUAL OR TEAM SPORTS,-999,-999,1.0,-999,-999,1.0
Total,,,,108914,,,57,170,3.0,57,170,3.0
,,,,108914,,,,,,,,
108915,MONTE ALTO ISD,TRADITIONAL ISD/CSD,,108915,03101100,PRECALCULUS (PRE CALC),-999,-999,3.0,-999,18,-999.0
,,,,108915,03350100,PSYCHOLOGY (PSYCH),-999,-999,3.0,-999,12,-999.0
,,,,108915,A3220200,AP ENGLISH LITERATURE AND COMP,-999,12,-999.0,10,60,6.0
Total,,,,108915,,,-999,21,-999.0,20,90,4.5
,,,,108915,,,,,,,,
108916,VALLEY VIEW ISD,TRADITIONAL ISD/CSD,,108916,03101100,PRECALCULUS (PRE CALC),-999,21,-999.0,-999,27,-999.0
,,,,108916,03350100,PSYCHOLOGY (PSYCH),11,33,3.0,12,36,3.0
,,,,108916,03370100,SOCIOLOGY (SOC),10,30,3.0,12,36,3.0
,,,,108916,03440300,LANG O/T ENGLISH III - SPANISH,26,117,4.5,35,171,4.9
,,,,108916,03440400,LANG O/T ENGLISH IV - SPANISH,67,372,5.6,80,450,5.6
,,,,108916,13011400,BUSIN INFO MGT I,-999,-999,3.0,-999,-999,3.0
,,,,108916,13020200,PRINCIPLES OF HEALTH SCIENCE,-999,27,-999.0,-999,27,-999.0
,,,,108916,13020400,HEALTH SCIENCE,-999,-999,3.0,-999,-999,3.0
,,,,108916,13027300,COMPUTER MAINTENANCE,-999,15,-999.0,-999,15,-999.0
,,,,108916,A3220100,AP ENGLISH LANGUAGE AND COMP,16,48,3.0,28,84,3.0
,,,,108916,A3330100,AP U.S. GOVERNMENT & POLITICS,28,84,3.0,37,111,3.0
,,,,108916,A3340100,AP UNITED STATES HISTORY,10,30,3.0,19,57,3.0
,,,,108916,A3500100,AP HISTORY OF ART,-999,21,-999.0,-999,24,-999.0
Total,,,,108916,,,203,819,4.0,261,"1,059",4.1
,,,,108916,,,,,,,,
109901,ABBOTT ISD,TRADITIONAL ISD/CSD,,109901,03102500,INDEP STUDY IN MATH (1ST TIME),-999,16,-999.0,-999,-999,4.0
,,,,109901,03220400,ENGLISH IV (ENG 4),15,87,5.8,15,87,5.8
,,,,109901,03240900,PUBLIC SPEAKING I (PUBSPKG1),-999,-999,3.0,-999,-999,3.0
,,,,109901,03350100,PSYCHOLOGY (PSYCH),-999,-999,3.0,-999,18,-999.0
,,,,109901,03380002,SPEC TOPIC IN SOC STUD (1ST),10,51,5.1,12,66,5.5
Total,,,,109901,,,34,169,5.0,38,190,5.0
,,,,109901,,,,,,,,
109902,BYNUM ISD,TRADITIONAL ISD/CSD,,109902,03050000,PHYSICS (PHYSICS),,0,,-999,-999,3.0
,,,,109902,03220400,ENGLISH IV (ENG 4),-999,33,-999.0,10,36,3.6
,,,,109902,03240900,PUBLIC SPEAKING I (PUBSPKG1),-999,21,-999.0,-999,21,-999.0
,,,,109902,03330100,UNITED STATES GOVERNMENT (GOVT,-999,-999,3.0,-999,-999,3.0
,,,,109902,03370100,SOCIOLOGY (SOC),-999,-999,3.0,-999,-999,3.0
